StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,musicaccess,sad.song,sad.song.artist,ProlificID,deq_1_1,deq_1_2,deq_1_3,deq_1_4,mip.timinmg_First Click,mip.timinmg_Last Click,mip.timinmg_Page Submit,mip.timinmg_Click Count,deq_2_1,deq_2_2,deq_2_3,deq_2_4,song.timing_First Click,song.timing_Last Click,song.timing_Page Submit,song.timing_Click Count,deq_3_1,deq_3_2,deq_3_3,deq_3_4,reg.use_1,mecscale_1,mecscale_2,mecscale_3,mecscale_4,mecscale_5,mecscale_6,mecscale_7,mecscale_8,rrq_1,rrq_2,rrq_3,rrq_4,rrq_5,rrq_6,rrq_7,rrq_8,rrq_9,rrq_10,rrq_11,rrq_12,musebaq_1,musebaq_2,musebaq_3,musebaq_4,musebaq_5,musebaq_6,musebaq_7,musebaq_8,musebaq_9,age,gender,hours.listen,Q77
2018-12-05 19:01:02,2018-12-05 19:11:51,0,*******,100,648,1,2018-12-05 19:11:51,R_3KJf2vmat0kTqvh,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Peak,Anne-Marie,5b8d71f759917c00017571c8,5,3,2,4,0,0,148.826,0,5,3,4,2,0,0,180.025,0,5,3,4,2,89,1,2,2,1,2,2,2,2,5,5,5,5,5,1,5,5,1,1,5,5,1,5,5,5,5,3,4,4,1,3,1,5,6
2018-12-05 19:02:40,2018-12-05 19:13:24,0,*******,100,643,1,2018-12-05 19:13:25,R_1IlULlN33g1jMGn,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Unforgiven,Metallica,5b0ea5ea30d5620001558164,1,4,4,4,0,0,145.055,0,1,1,1,1,0,0,181.176,0,1,4,5,4,71,1,1,1,1,1,1,1,2,3,5,5,5,5,1,5,5,1,2,5,3,1,1,1,1,1,1,1,1,1,7,1,3,4
2018-12-05 19:04:08,2018-12-05 19:15:14,0,*******,100,666,1,2018-12-05 19:15:14,R_8B4gTIih7ilN3Hz,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Goodbye my lover,James blunt,5b081199f89c8d0001328df9,3,1,5,3,144.297,146.095,147.036,2,3,2,5,3,0,0,180.014,0,4,2,4,4,63,2,2,2,1,2,1,2,2,5,5,5,4,4,1,5,4,1,1,5,5,4,4,4,2,5,4,4,4,2,6,0,6,4
2018-12-05 18:53:57,2018-12-05 19:15:20,0,*******,100,1282,1,2018-12-05 19:15:20,R_0NzSa2LcSacAdu9,*******,*******,*******,*******,*******,*******,anonymous,EN,1," All of me ","John Legend ",5bda240a117b2500015c56ab,3,3,3,3,3.861,139.661,140.681,3,2,2,2,2,0,0,180.041,0,2,2,2,2,83,2,1,1,1,1,1,2,1,2,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1
2018-12-05 19:03:53,2018-12-05 19:15:32,0,*******,100,699,1,2018-12-05 19:15:32,R_1mqEOiVOuddbFr3,*******,*******,*******,*******,*******,*******,anonymous,EN,1,broken,lund,5bf1bae8c2f4400001771562,4,1,2,3,26.677,161.015,161.686,3,4,5,6,6,7.681,165.271,180.23,3,6,5,7,7,92,2,1,2,1,2,1,2,2,5,4,5,4,5,2,4,5,2,2,4,5,4,4,5,5,5,3,4,4,5,1,1,4,3
2018-12-05 19:05:04,2018-12-05 19:16:12,0,*******,100,668,1,2018-12-05 19:16:12,R_3mEXhduPeCjTLNf,*******,*******,*******,*******,*******,*******,anonymous,EN,1,let it go,James bay,nataliehannam19@gmail.com,3,4,2,3,7.119,143.446,144.052,3,2,2,2,3,157.796,157.796,180.019,1,4,5,5,5,92,2,1,1,1,1,1,2,2,4,4,4,4,5,2,4,4,2,2,4,3,2,4,4,4,4,4,4,2,4,6,1,3,1
2018-12-05 19:05:39,2018-12-05 19:16:49,0,*******,100,670,1,2018-12-05 19:16:50,R_3kpQzhsUgaRGZwK,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Falling away with you,Muse,5c0004a72340e10001bfc3a0,2,1,2,4,15.278,67.548,143.279,2,2,1,2,4,0,0,180.151,0,4,1,3,5,76,2,1,1,1,2,1,2,2,2,4,2,4,4,2,3,4,2,3,4,4,3,4,4,3,5,4,2,4,2,5,0,4,3
2018-12-05 19:05:05,2018-12-05 19:17:04,0,*******,100,718,1,2018-12-05 19:17:04,R_Z1S53FtGhx4r4QN,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Sad!,Xxtentacion,5b0ab02b1e55760001b9432c,7,5,6,6,1.582,1.582,139.048,1,7,5,7,7,4.992,170.787,185.548,8,7,5,7,7,100,2,1,1,2,1,1,2,2,5,5,5,5,5,1,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,8,0,6,1
2018-12-05 19:05:11,2018-12-05 19:17:36,0,*******,100,745,1,2018-12-05 19:17:36,R_tFEou3pMF9uv997,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Zombie,Cranberries,5b6d3733885b0b0001bad4ca,2,1,2,1,150.205,150.205,151.058,1,2,3,3,2,0,0,181.298,0,3,4,4,3,61,2,1,1,1,1,1,2,2,4,4,4,5,4,3,4,4,3,2,3,2,4,5,5,3,5,5,4,4,3,3,0,2,1
2018-12-05 19:03:45,2018-12-05 19:17:47,0,*******,100,842,1,2018-12-05 19:17:47,R_3PFtcglTVYAqdoM,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Skinny love ","Ed Sheehan ",59a9b6b39fdf6c0001cba807,1,1,1,2,16.378,16.378,154.331,1,1,2,2,2,9.65,164.186,180.149,16,2,2,3,2,89,2,1,1,2,2,1,2,2,4,3,5,4,4,2,4,3,2,2,4,4,4,4,4,4,4,4,4,4,2,8,1,3,1
2018-12-05 19:05:49,2018-12-05 19:18:33,0,*******,100,763,1,2018-12-05 19:18:33,R_3h56Gon9dQozvUE,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Fallen angel,Three days grace,5b492982883e7000010c7439,1,1,1,1,43.285,137.552,138.848,30,1,2,2,1,3.963,89.958,180.044,10,1,1,2,1,11,2,1,1,1,1,1,2,2,4,2,4,4,3,2,4,4,2,3,2,3,2,3,4,4,4,3,2,4,2,6,1,4,5
2018-12-05 19:07:27,2018-12-05 19:20:45,0,*******,100,797,1,2018-12-05 19:20:45,R_11dqNe81TUKXMLn,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Need You Now,Lady Antebellum,5b9f7e3d00815d00010323f6,2,1,2,2,82.287,122.312,145.54,9,2,3,4,3,21.392,178.988,180.097,10,3,2,4,4,84,2,1,1,1,1,1,2,2,3,4,4,4,4,3,3,4,2,3,3,2,4,4,4,4,4,5,5,4,4,6,0,4,1
2018-12-05 19:14:05,2018-12-05 19:24:15,0,*******,100,610,1,2018-12-05 19:24:15,R_2CepBNUQKGwm4C0,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"my love, my life",abba,5b5851f7e3715b0001f8a698,4,4,4,3,0,0,140.115,0,1,4,5,2,0,0,180.144,0,3,4,4,1,70,2,2,1,1,1,1,2,2,4,5,5,4,4,2,4,4,2,2,4,3,4,4,4,5,5,5,5,5,2,2,1,7,4
2018-12-05 19:18:01,2018-12-05 19:28:55,0,*******,100,653,1,2018-12-05 19:28:56,R_1pEXhrbcFMAKcXV,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Until Forever,SS501,5b4f150081684500019ed56c,3,5,5,6,0,0,152.523,0,4,6,6,6,0,0,181.941,0,4,5,5,5,100,2,1,1,1,1,1,2,2,5,5,5,5,5,1,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,8,5
2018-12-05 19:29:21,2018-12-05 19:30:03,0,*******,100,41,1,2018-12-05 19:30:03,R_1BYmj8FyNN6HNST,*******,*******,*******,*******,*******,*******,anonymous,EN,2,hero,x factor finalists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05 19:19:02,2018-12-05 19:30:40,0,*******,100,697,1,2018-12-05 19:30:40,R_2zAU275MAzPkOxf,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Mad World,Gary Jules,5ba974bb60f3d500016a2d7d,3,1,1,2,0,0,150.458,0,3,1,1,2,0,0,180.034,0,3,1,2,3,30,2,1,1,2,1,1,2,2,4,4,4,4,2,4,2,4,2,3,4,3,5,4,5,4,4,5,5,5,2,7,0,8,3
2018-12-05 19:20:20,2018-12-05 19:30:57,0,*******,100,636,1,2018-12-05 19:30:57,R_2rjt38HGbRWCigI,*******,*******,*******,*******,*******,*******,anonymous,EN,1,dancing with tears in my eyes,kesha,5ba4e80b38803d00012630fd,1,4,2,1,137.319,138.783,139.352,2,1,4,3,1,0,0,181.437,0,1,4,3,1,27,2,1,2,1,1,2,2,2,2,1,2,2,1,5,1,1,5,4,1,1,1,2,2,3,4,3,2,4,3,1,2,7,3
2018-12-05 19:19:16,2018-12-05 19:31:21,0,*******,100,724,1,2018-12-05 19:31:21,R_268grZN0cyT6UuZ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Life on Mars,David Bowie,5b280481a7cee100011dcb7a,2,1,1,1,0,0,140.122,0,2,1,2,1,144.318,144.318,180.168,1,2,1,3,1,65,2,1,1,1,2,1,2,2,5,5,5,4,4,2,4,4,1,4,5,4,4,4,2,1,4,4,2,5,1,5,1,2,4
2018-12-05 19:21:19,2018-12-05 19:34:17,0,*******,100,777,1,2018-12-05 19:34:17,R_31LaCQYvwwXsEHn,*******,*******,*******,*******,*******,*******,anonymous,EN,1,A Bad Dream,Keane,5bb4b4ce595b9c00017aea81,2,1,2,2,0,0,145.423,0,2,2,3,2,0,0,180.106,0,2,1,3,2,56,2,1,1,1,1,1,2,2,4,4,4,4,4,2,4,4,2,2,3,3,4,4,4,4,4,3,4,4,3,7,0,2,5
2018-12-05 19:18:20,2018-12-05 19:35:09,0,*******,100,1009,1,2018-12-05 19:35:10,R_2VIRKUytKZ0JSXk,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Me,"The 1975 ",5b5f3e6d9351420001b7d0ea,2,1,3,2,0,0,139.091,0,2,1,4,2,8.173,143.921,180.17,8,2,1,3,2,86,2,1,2,1,1,1,2,2,4,5,5,5,5,1,5,5,1,1,5,5,4,4,4,5,5,4,4,4,2,4,1,5,1
2018-12-05 19:16:50,2018-12-05 19:36:04,0,*******,100,1153,1,2018-12-05 19:36:04,R_2tx4O0fK7HAS6eS,*******,*******,*******,*******,*******,*******,anonymous,EN,1,When the party's over,Billie Eilish,5c06c75389e5680001562481,2,1,5,3,0,0,144.033,0,2,4,7,4,0,0,180.023,0,4,3,6,5,7,2,2,2,1,1,2,2,2,5,4,3,5,3,2,4,4,1,3,3,4,1,1,1,3,2,4,3,4,1,1,1,2,3
2018-12-05 19:29:47,2018-12-05 19:38:33,0,*******,100,525,1,2018-12-05 19:38:33,R_2xORU36msQ6UDlz,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Do you feel ",Chaos chaos,5ace91340527ba0001c28f5b,1,1,2,1,81.173,81.933,132.918,2,1,3,2,1,4.823,82.313,180.083,4,2,2,2,2,31,1,1,2,1,1,1,2,2,5,5,5,5,5,1,5,5,1,1,5,5,4,5,4,4,4,4,4,5,4,7,0,4,1
2018-12-05 19:25:37,2018-12-05 19:38:55,0,*******,100,797,1,2018-12-05 19:38:56,R_1po3xwHpBnicS5t,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Dancing in the Sky,Dani and Lizzy,59f4457f8a2d3d00012c102d,2,4,3,2,0,0,161.35,0,4,4,5,2,0,0,180.012,0,3,4,3,2,61,2,1,1,1,2,1,2,2,3,4,4,4,4,4,3,2,2,2,3,2,3,3,4,4,4,4,4,4,2,6,0,2,4
2018-12-05 19:27:27,2018-12-05 19:39:44,0,*******,100,736,1,2018-12-05 19:39:44,R_1Dp5xuwsj0o77ME,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"How to Disappear Completely ",Radiohead,5b73fa6105171200015e7faf,2,1,2,3,8.392,8.392,141.516,1,2,3,3,3,0,0,180.111,0,2,2,4,5,71,2,1,1,1,1,1,1,2,5,4,5,4,4,2,4,4,1,2,2,4,5,5,5,5,5,5,5,5,2,4,0,6,4
2018-12-05 19:30:14,2018-12-05 19:40:10,0,*******,100,596,1,2018-12-05 19:40:10,R_2w6myAqYgNUdmq6,*******,*******,*******,*******,*******,*******,anonymous,EN,1,hero,x factor finalist,5acc9f8968b65b00018db56d,2,1,2,1,2.559,2.559,148.486,1,1,4,4,2,0,0,180.029,0,2,2,2,2,23,1,1,1,1,1,1,2,2,2,2,3,4,4,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,6,1,8,1
2018-12-05 19:31:22,2018-12-05 19:41:48,0,*******,100,626,1,2018-12-05 19:41:49,R_2lOJIZ3uQUxQQWl,*******,*******,*******,*******,*******,*******,anonymous,EN,1,You raise me up,Westlife,5bdc88cb32c3880001b377b6,3,2,4,3,0,0,146.675,0,2,2,4,3,0,0,180.128,0,2,5,5,4,0,1,1,1,2,1,1,2,2,4,4,4,4,4,2,4,4,2,1,4,4,3,2,2,3,4,3,3,3,3,2,1,3,3
2018-12-05 19:32:36,2018-12-05 19:44:53,0,*******,100,736,1,2018-12-05 19:44:54,R_2Wx2XOg5WPYFWHU,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Nobody's Home ",Avril Lavigne,5bc745ddf6a8420001f15b8f,3,1,2,3,0,0,202.574,0,3,2,4,3,0,0,180.022,0,6,4,5,4,82,2,1,1,1,1,1,2,1,4,4,5,5,4,2,4,4,2,2,4,4,5,5,5,5,5,5,5,5,5,2,1,6,1
2018-12-05 19:35:29,2018-12-05 19:49:02,0,*******,100,812,1,2018-12-05 19:49:02,R_2CUsSuYnjXsFOUr,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Everybody Hurts,R.E.M,5b722588c555dd0001c4d83c,3,1,2,2,0,0,146.447,0,2,1,2,2,0,0,182.126,0,2,1,2,2,41,2,2,2,1,2,2,2,2,3,4,2,2,3,2,4,3,2,3,2,3,3,3,4,3,4,4,4,4,3,5,0,3,1
2018-12-05 19:34:34,2018-12-05 19:49:50,0,*******,100,916,1,2018-12-05 19:49:50,R_1IM0xqmoVrjasnG,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Another love,Tom Odell,5b1c14ae2767e20001e51204,2,1,1,2,149.426,149.426,150.908,1,3,3,4,3,0,0,181.033,0,4,3,4,4,85,1,1,1,2,2,1,2,2,4,4,4,4,5,2,4,4,1,1,4,3,4,4,4,3,5,3,4,5,2,5,0,2,3
2018-12-05 19:41:08,2018-12-05 19:54:26,0,*******,100,797,1,2018-12-05 19:54:27,R_1Cek40UIYqWBNht,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Low Roar,Low Roar,5bfd7019881c6f0001d7a9fa,1,1,1,1,0,0,146.609,0,2,5,6,4,0,0,180.006,0,5,1,5,6,100,2,1,1,1,1,1,2,2,2,5,4,5,5,1,5,5,1,2,5,5,5,5,5,5,5,5,4,5,2,7,0,3,4
2018-12-05 19:49:16,2018-12-05 19:58:22,0,*******,100,546,1,2018-12-05 19:58:23,R_VLsIL4WClUNlWV3,*******,*******,*******,*******,*******,*******,anonymous,EN,1,The worst,Jhene aiko,59b113c88951ea0001aa49d7,3,2,3,3,0,0,142.072,0,3,3,3,3,0,0,180.189,0,4,3,4,4,51,2,1,1,1,1,1,2,2,4,4,4,4,4,2,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,5,1,3,1
2018-12-05 19:50:10,2018-12-05 19:58:22,0,*******,100,492,1,2018-12-05 19:58:23,R_6uqXWSvILX8XHjj,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Iris goo goo dolls ","Goo goo ",59f11182c0d35a0001295878,4,4,4,3,0,0,144.671,0,6,6,6,6,0,0,180.053,0,4,4,4,4,81,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,1,3,2
2018-12-05 19:46:57,2018-12-05 19:58:40,0,*******,100,702,1,2018-12-05 19:58:40,R_3knWrG3R3RCXNC6,*******,*******,*******,*******,*******,*******,anonymous,EN,1,All by myself,eric carmen,56a9161d119265000b6e137a,6,2,6,5,0,0,155,0,6,5,5,6,0,0,181.319,0,6,6,6,6,30,1,1,1,1,2,1,2,2,4,5,4,5,5,2,4,4,2,2,5,5,4,4,4,5,5,5,4,4,2,5,0,4,3
2018-12-05 19:07:27,2018-12-05 19:58:46,0,*******,100,3078,1,2018-12-05 19:58:46,R_3xCl9FBzGo4TKO5,*******,*******,*******,*******,*******,*******,anonymous,EN,1,photographs,rag n bone man,5bec1d8f94bff800011dd18f,1,5,3,1,0,0,667.748,0,1,1,5,1,123.563,123.563,181.129,1,1,4,3,1,40,2,2,1,2,2,1,2,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,1,5,1
2018-12-05 19:48:53,2018-12-05 19:59:18,0,*******,100,625,1,2018-12-05 19:59:19,R_3OdBxqBy05EPGXm,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"All Too Well ","Taylor Swift ",5bcdb77958fc6c00017b3ed2,4,3,2,2,0,0,134.194,0,4,3,4,2,0,0,184.303,0,4,2,5,4,70,2,1,2,1,1,1,2,2,4,5,4,4,4,1,4,4,1,2,4,4,3,4,4,4,4,4,2,4,3,4,1,4,3
2018-12-05 19:47:39,2018-12-05 19:59:40,0,*******,100,720,1,2018-12-05 19:59:40,R_1ff07nFtnb9riRd,*******,*******,*******,*******,*******,*******,anonymous,EN,1,adagio,albinoni,5ba8daddb0ef000001afd9e5,2,2,2,3,0,0,137.532,0,6,7,7,6,0,0,180.01,0,6,7,6,7,86,2,2,1,1,1,2,1,1,3,4,3,5,4,2,2,4,5,2,2,3,4,3,4,4,3,2,2,2,2,3,0,3,6
2018-12-05 19:47:34,2018-12-05 20:02:50,0,*******,100,915,1,2018-12-05 20:02:51,R_2v01HYaFeY4xw72,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Give Me Love,Ed Sheeran,5c06cb9e5b32d500012df2b9,2,1,2,1,27.262,139.761,140.456,4,3,4,5,3,5.054,173.368,180.149,3,4,3,4,4,88,2,1,1,2,1,1,2,1,4,4,4,5,4,3,4,4,4,4,4,4,5,3,5,5,4,4,4,5,3,3,1,3,3
2018-12-05 19:45:27,2018-12-05 20:03:55,0,*******,100,1108,1,2018-12-05 20:03:56,R_DjfbYR2Kt9dICWJ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,The book of love,Gavin James,5b605c4e2696a70001eeef36,1,1,1,1,0,0,144.12,0,1,2,3,1,0,0,180.22,0,1,1,3,1,69,2,1,2,2,2,1,2,2,1,1,3,5,4,2,4,3,2,2,1,4,3,3,3,3,5,3,3,4,3,8,1,2,1
2018-12-05 19:53:08,2018-12-05 20:05:51,0,*******,100,763,1,2018-12-05 20:05:52,R_1dEb4p7oY8w0S83,*******,*******,*******,*******,*******,*******,anonymous,EN,1,sail away,David gray,5c0473e77b002200013aa3fd,1,1,3,1,142.578,142.578,144.017,1,1,1,3,1,0,0,181.358,0,1,1,2,2,65,2,1,1,1,1,2,2,2,3,4,3,4,3,3,4,2,4,4,2,1,1,2,3,4,4,4,4,4,3,5,0,3,1
2018-12-05 19:53:56,2018-12-05 20:06:34,0,*******,100,758,1,2018-12-05 20:06:34,R_1jqWnfA4rE2fsCP,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"apologize ","One republic ",5bbbb2e556161d000100c229,3,3,2,1,0,0,140.836,0,5,4,5,2,0,0,180.149,0,4,2,2,1,94,2,1,2,2,2,1,2,1,3,4,4,4,4,2,3,4,2,2,4,3,2,4,4,4,4,2,4,2,4,7,0,5,3
2018-12-05 19:53:58,2018-12-05 20:07:05,0,*******,100,787,1,2018-12-05 20:07:05,R_1cSSjS1qWozhrQA,*******,*******,*******,*******,*******,*******,anonymous,EN,1,What a wonderful world,Eva Cassidy,5b804844b26db50001a16efb,3,5,5,5,0,0,266.669,0,4,6,6,5,0,0,181.225,0,5,6,6,4,3,1,2,1,2,1,1,1,2,4,5,5,5,5,2,5,4,1,2,5,5,5,4,4,2,5,4,5,4,1,7,0,3,4
2018-12-05 19:56:12,2018-12-05 20:07:28,0,*******,100,675,1,2018-12-05 20:07:29,R_5dQt5pGUNp1UNhf,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Dance With My Father,Luther Vandross,5bb75d5ab59bb60001009241,4,2,2,1,0,0,148.832,0,4,4,4,1,0,0,180.007,0,4,6,6,2,66,2,2,1,1,1,1,2,2,5,5,5,5,4,1,4,4,1,1,5,4,4,4,5,4,5,5,4,5,1,8,0,3,3
2018-12-05 19:58:51,2018-12-05 20:08:36,0,*******,100,585,1,2018-12-05 20:08:37,R_d0S7i1g6dMM8On7,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Everyday is like Sunday,Morrissey,5ba22638474398000172c47b,1,1,1,1,0,0,143.078,0,3,4,5,4,0,0,180.014,0,3,2,4,4,88,2,1,1,2,-99,1,1,2,2,1,3,4,2,2,3,4,4,3,2,4,4,4,5,5,5,4,5,5,4,7,0,3,1
2018-12-05 19:54:25,2018-12-05 20:08:41,0,*******,100,856,1,2018-12-05 20:08:41,R_1d01y50FMiaFiX4,*******,*******,*******,*******,*******,*******,anonymous,EN,1,When I'm Gone,Eminem,5a76f5cb2a842c0001fc2fb7,3,3,3,3,0,0,140.625,0,5,5,5,5,0,0,181.232,0,3,3,3,3,0,2,1,2,2,1,1,1,2,1,1,1,1,1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,6,0,5,1
2018-12-05 19:58:03,2018-12-05 20:08:57,0,*******,100,654,1,2018-12-05 20:08:58,R_2YlF2fTfxWHnUJ9,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Run,Snow Patrol,5ba2937fcc5dd000016768ca,4,1,2,1,142.523,143.37,143.811,2,4,4,4,2,0,0,180.006,0,5,4,4,4,72,2,1,2,1,2,1,2,2,4,4,4,4,5,2,4,4,2,1,4,4,4,4,4,5,5,5,5,5,4,5,1,3,5
2018-12-05 19:57:38,2018-12-05 20:09:24,0,*******,100,706,1,2018-12-05 20:09:24,R_2f0A4dCCuxRKaig,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Lost Without You,Freya Ridings,5ae9cde00335e200019e9eed,2,1,3,1,0,0,157.187,0,1,1,4,1,0,0,180.112,0,2,1,4,2,89,2,2,1,2,1,1,2,2,3,4,4,5,4,1,4,4,1,1,4,4,2,4,4,5,5,5,5,5,5,4,1,4,3
2018-12-05 20:00:41,2018-12-05 20:09:53,0,*******,100,551,1,2018-12-05 20:09:53,R_2qluURnmNyL0lgr,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Chasing Pavements,Adele,5bbf5a027d252e000105bda9,2,1,2,2,0,0,141.4,0,2,2,2,2,0,0,180.01,0,2,2,3,2,62,2,1,2,1,1,1,2,2,4,4,4,4,4,3,4,4,2,3,3,4,2,2,2,3,3,4,4,4,3,6,0,3,5
2018-12-05 19:58:07,2018-12-05 20:11:05,0,*******,100,777,1,2018-12-05 20:11:05,R_1r6ay1rt0z4OvLd,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Any Other Name,Thomas Newman,5ba5018e49474c0001cf6310,2,1,3,2,0,0,144.258,0,3,6,6,4,0,0,180.052,0,3,4,5,3,80,2,1,2,1,1,1,2,1,5,5,5,5,5,1,5,5,1,2,4,5,4,4,5,4,5,5,3,5,2,2,1,3,2
2018-12-05 20:03:32,2018-12-05 20:13:28,0,*******,100,596,1,2018-12-05 20:13:28,R_cUARYiJ01razpU5,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"she will be loved ",maroon 5,5b62bac159646e000121b1a7,4,4,5,3,0,0,137.503,0,5,7,7,3,0,0,180.138,0,4,4,4,3,0,2,1,1,1,1,2,2,2,2,2,2,3,3,4,2,2,3,4,2,2,3,2,2,2,4,4,2,3,3,8,1,2,3
2018-12-05 20:00:27,2018-12-05 20:14:08,0,*******,100,821,1,2018-12-05 20:14:08,R_3R8zxtqU0UBKmr1,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Fast car,Tracy Chapman,56026b1ce372c00011bd45f6,2,1,2,1,139.306,139.696,150.182,2,4,6,5,1,132.216,133.185,180.066,2,4,4,4,3,91,2,1,1,1,1,1,2,1,4,4,5,5,5,1,5,4,1,1,4,4,4,4,5,4,4,4,4,4,2,8,1,4,3
2018-12-05 20:01:05,2018-12-05 20:14:46,0,*******,100,821,1,2018-12-05 20:14:47,R_pbHoM1qDRwY7nvX,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Supermarket Flowers,Ed Sheeran,5b5cab744e945800017d9daf,2,6,5,4,139.482,139.482,140.051,1,2,6,7,5,0,0,180.049,0,3,7,7,5,15,2,2,1,2,1,1,2,2,4,4,4,5,4,2,4,4,2,1,4,4,4,3,4,2,1,5,5,5,3,7,1,2,4
2018-12-05 20:04:43,2018-12-05 20:16:04,0,*******,100,681,1,2018-12-05 20:16:05,R_1QDV1fF0vmNvT6G,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Should I stay or should I go,the Clash,5bf14444f4d94900011ca562,4,2,2,5,0,0,142.74,0,4,2,5,2,0,0,180.085,0,1,4,2,2,70,1,1,1,1,1,1,2,2,4,4,3,4,5,2,4,4,2,1,3,4,2,2,3,4,5,2,2,4,1,3,0,7,3
2018-12-05 20:07:38,2018-12-05 20:17:48,0,*******,100,610,1,2018-12-05 20:17:49,R_2xRiiJ2uPwuCrVO,*******,*******,*******,*******,*******,*******,anonymous,EN,1,"Cant help falling in love ","Elvis Presley ",5bed9805276f5b0001532993,6,1,4,4,14.938,109.965,131.081,15,6,1,4,2,4.114,115.085,180.029,6,7,7,7,6,32,2,1,1,1,1,1,2,2,4,4,4,5,5,2,2,5,1,2,4,5,5,5,5,5,4,5,5,4,5,1,1,4,1
2018-12-05 20:07:09,2018-12-05 20:18:51,0,*******,100,701,1,2018-12-05 20:18:51,R_3LgVvkOMH8oXYPW,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Breathe me,Sia,5bdc47a4c9c9010001992eb8,2,1,2,1,49.236,142.439,143.434,3,2,1,3,2,6.573,151.979,181.161,7,4,2,5,4,25,2,1,1,1,1,1,2,2,4,4,2,4,3,2,4,4,2,2,3,2,4,4,4,4,4,4,5,5,3,5,1,4,3
2018-12-05 20:05:32,2018-12-05 20:19:10,0,*******,100,817,1,2018-12-05 20:19:10,R_265vsfSFlK8JtDf,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Gypsy,Fleetwood Mac,5b69eb1601681a00010d543b,1,2,3,2,0,0,166.173,0,1,3,3,2,0,0,181.621,0,1,3,3,2,81,2,1,1,2,1,1,2,2,4,4,5,5,5,1,4,5,1,2,4,4,4,4,5,5,5,5,5,5,1,8,0,3,3
2018-12-05 20:03:46,2018-12-05 20:20:00,0,*******,100,973,1,2018-12-05 20:20:00,R_3O6cL2wJxPAeC9E,*******,*******,*******,*******,*******,*******,anonymous,EN,1,disorder,goldfinger,5c05b5280b3b430001633fa5,3,1,2,2,7.979,7.979,146.537,1,2,1,2,2,0,0,180.01,0,2,1,2,2,71,2,1,1,1,1,1,2,1,4,4,4,4,5,1,5,4,1,1,5,5,3,4,4,4,4,3,4,4,1,3,0,3,1
